LogOfSumRCR03-06,LogOfSumRCR07-10
1.333869749,1.016844841
0.596824781,0.628910173
1.396049522,1.298286891
1.240658946,1.20848442
1.051916164,0.814406536
0.977845909,0.823792638
1.015594184,0.919724391
0.789413276,0.901713658
0.650383886,1.120186159
0.302016641,0.433870701
1.227709914,0.941782647
1.095744523,0.810770993
0.766473724,1.101213259
0.738999736,0.733637143
1.367455081,1.221282769
0.630924145,0.813048359
1.21245891,0.85983183
1.208110153,1.504868375
1.282089017,1.162801586
0.480513812,0.129701233
0.949551593,0.910844573
0.862961608,1.023538747
0.897740328,0.641460219
0.759337125,0.568695909
0.928736534,1.063435624
0.840737807,0.967703039
1.429331852,1.677152334
0.790282337,1.236389751
0.753956169,0.555946309
0.653471193,0.802730553
0.748139811,0.819212568
1.382994844,1.365419451
0.927770443,0.734300864
0.959038862,1.133639268
1.364222989,1.107370598
1.493632851,1.498588107
0.928022564,0.713487754
0.815316533,0.686542167
0.453420488,0.627801641
0.822771792,1.179155601
0.713938789,0.855002913
0.898199797,1.485198869
1.254474433,1.002489679
1.229667328,1.350412089
0.895398959,0.945939679
1.296393117,0.827657639
0.576152642,1.362376517
1.218331283,1.383350839
1.001157864,1.384104957
0.474266176,0.61869699
0.401248679,0.608969586
1.306153695,1.294489456
1.620065346,1.212788742
0.980220621,0.760353034
1.323560024,0.714167514
1.007823026,1.059532437
1.086611884,0.453969599
0.973577369,0.793405964
0.76447478,1.759686298
1.180697916,1.172811455
1.086788103,1.335828627
0.427848126,0.293393292
1.470565592,1.306685134
1.551238133,1.037498977
0.577172771,0.75130707
0.804823674,0.881979332
0.847372525,0.709528326
1.089687065,0.898623495
0.776843529,1.024121758
1.057584729,1.343531701
0.838845224,0.766442915
1.214112096,1.338674529
1.677957253,1.534757139
0.751051388,0.866145014
0.653755862,1.046177861
0.66111789,0.554786773
0.875181111,0.828172181
1.037574149,0.912394616
0.648330341,0.462064943
1.440481182,1.449374936
1.320048671,0.790016279
1.285545374,1.626178841
0.642968325,0.843619937
0.831688316,0.927438991
0.670488781,0.642244709
0.931293223,1.046075251
1.110883362,1.316663251
0.327648027,1.122348095
0.704671342,1.067758932
0.664109136,0.715780214
1.206111314,1.084673955
1.233095247,1.027832128
0.796462097,0.609924985
1.089204987,1.032880666
0.500040731,1.123961463
1.609011642,1.905222649
1.087918896,1.080499053
0.987880455,1.935753967
1.040987455,1.508181612
0.57923488,0.74546417
1.0244945,0.971141473
1.063082983,0.688192543
0.711482164,0.688074933
1.463377783,1.192194741
0.905014515,1.28033484
1.081338308,0.821368348
1.114877168,1.215009179
0.948187245,1.201775019
0.674032601,0.276790351
1.050645574,0.903300742
0.484476383,0.886384918
1.463977984,1.159296003
0.641478884,1.160918504
1.356595052,1.405514402
1.016592617,0.846458365
0.978883596,1.252019248
0.528075814,0.952121451
0.724648618,0.759393447
0.631447725,0.63635692
1.644712222,1.407773157
1.557377656,1.27781755
0.657941745,0.760965273
1.155928266,1.39297918
1.185930677,1.021440112
0.607879768,0.710785703
1.088410345,1.05664728
1.068639739,1.382936131
0.917138521,1.31784174
0.753171254,0.683519703
0.690509568,0.883462752
0.833115534,0.702287256
1.008315704,0.667736651
1.030866414,1.195497804
0.620521513,0.884833226
1.051704414,1.058280071
1.179322425,0.921914348
1.403695809,1.267521883
1.374687677,1.782660075
0.633047412,0.031212442
0.502796993,0.238982785
1.187087885,1.02986013
0.587299891,1.000633673
1.069602062,0.902521305
0.611346334,0.632618517
1.030604038,1.267368882
1.920438792,2.307752661
1.228399359,0.75049567
1.120672181,0.991416404
1.400994212,1.000327079
1.304210214,1.182373623
0.992113865,1.077595423
1.28321104,1.480484016
0.782757425,0.938964096
1.27797739,0.676929567
1.058652478,1.078179723
1.015150337,0.838460583
0.648103974,0.839629686
1.001007693,1.420949308
0.97092817,1.3570503
0.744498829,1.065174824
1.187713786,1.059457667
1.022454608,1.000235925
0.355564575,0.812982814
0.737929353,0.966357719
0.27822276,0.647098045
0.727652578,1.042334638
0.974469381,1.525169237
1.022107999,1.559084782
0.650831244,0.49519669
0.84323593,1.470142777
0.784905954,1.016581092
1.016983906,1.047072224
1.22426133,1.307152819
1.227332638,1.287175487
0.734954802,1.177094423
0.605649163,0.752061622
1.737081427,1.639592465
1.097293429,1.251319124
1.409805136,1.15001501
0.536878154,0.261800663
1.240597028,1.042016557
1.062113639,0.82906983
1.416539991,1.334413004
0.890242095,0.831004072
0.484870728,0.686045453
1.828102308,1.079009163
1.51389747,0.875248307
0.506182617,0.863244708
0.765820358,0.866707118
1.625744569,0.636260175
1.162188096,1.193301082
1.142605966,1.363454103
0.490727537,0.667617939
1.040686604,1.161363137
1.085340147,0.826642481
0.794947287,0.805855177
1.642643923,1.318559125
1.201614555,1.127790855
1.223785156,1.430117882
1.314494431,0.719756437
1.50054509,1.568798904
0.98479488,0.814739366
1.534807039,1.023126381
0.973248877,1.248725095
0.781733956,0.813119887
0.575180343,0.983969354
1.426605226,1.298956346
1.035125037,1.192284848
1.31349523,0.834706412
1.145490828,1.188567233
0.424428494,0.493939007
1.144745057,0.99455642
0.869237133,0.968455027
0.412014661,1.012242391
0.687157554,0.863375871
0.771401776,0.408733465
1.177397863,1.253449813
1.078362512,0.816730404
0.743188123,0.55400114
0.702394483,0.439849731
0.964232344,0.326876017
0.589800886,0.515106351
1.384920334,1.216150435
1.331064963,1.104779144
1.048737105,0.756923051
0.751500409,0.402845874
1.376442085,1.238201042
1.398657285,1.374813253
1.647061439,1.254777517
0.838343817,0.768099988
1.752433869,1.665216119
1.055432247,1.026321614
1.149574127,1.01163699
1.071444722,1.437999151
0.975217968,0.656138134
1.245291468,1.411244419
1.091745695,0.610658748
0.848048292,1.286948068
0.897299181,1.051273598
1.280168787,0.774203336
0.861305224,1.246496396
1.078229686,1.062813608
0.676078757,0.969238667
0.803208,0.972654908
1.792941918,1.313903502
1.07817635,1.084436638
1.499264159,1.305006959
0.643429267,0.766617687
0.481653995,0.705148769
1.184276405,1.125298223
1.505743232,1.549878723
0.723851231,1.455861233
1.43716162,1.209780388
0.804335956,0.900704283
1.039832281,0.812296952
1.233092192,0.946573409
1.554652878,1.410539245
1.347972862,0.799798272
0.676968633,1.146593263
0.906109565,0.738522837
0.831319568,0.893061865
0.926703027,0.771196025
1.09831054,1.016987208
1.013692769,1.034244685
0.852030419,1.376582469
1.292569077,1.366755398
1.259853826,0.632445496
1.309594784,1.22436569
1.735829831,1.692146379
0.671944757,0.793939134
1.006683196,0.692574192
0.791522849,0.86014508
0.625352402,1.059975264
1.358479348,1.397396221
0.937118849,0.658275936
1.142154764,1.828602053
0.724614076,0.70424021
1.165267676,1.011678855
1.294677331,1.120543382
0.768194508,0.810288542
0.850198806,0.371470769
1.063111372,0.800191226
1.181567143,1.145781698
0.967786,0.672154832
0.938965126,0.685139299
1.349148018,1.059735266
0.626181599,0.748952822
0.861990399,1.139488172
0.916559957,0.602594765
0.928531875,0.593837328
1.127243801,1.570943726
1.26406777,0.827426735
1.420756148,1.361629624
0.92913698,0.938771583
0.994472204,1.08926222
0.924349385,0.638119251
0.842835656,0.975997373
1.093125525,1.377081653
0.881635407,1.163813473
0.929323768,0.802839731
0.987703802,0.710998741
1.309847717,1.085560577
1.029523364,1.04407334
0.506511995,1.318887732
0.893245319,0.935909752
0.966804691,0.888959123
1.445235765,0.980326252
0.928614624,1.016729421
0.908044431,0.880503691
0.645529969,1.29711333
1.331909066,0.62573809
1.238510133,1.196230563
1.370349072,1.528679237
1.322567414,1.239860305
1.137313285,1.26345015
0.980309114,0.89502102
0.784342843,0.904258458
1.230719712,0.865656627
0.807352081,0.751119049
1.137052887,0.543521095
0.928458299,0.965163395
1.520804456,1.473048421
1.114868335,0.945504977
1.583421005,1.442959976
0.652857605,0.981914818
1.514578615,1.546646095
1.328356537,1.316193978
0.788154112,0.831357204
0.991239718,0.757149354
0.993943658,1.151704053
1.430146317,0.942258528
0.934690264,1.113624758
0.691766126,0.776756344
1.342369265,1.464226645
1.067369994,1.330907892
0.975119046,0.693385403
0.784408571,0.928526889
0.668408836,0.7506511
1.260430492,1.435449596
0.991926048,1.003490051
1.670267094,1.589304603
0.889385337,0.741599419
0.735782895,0.581556066
0.803674573,0.832128704
1.316762227,1.2285829
0.862559123,0.541058696
1.199313115,1.165509461
0.775579683,1.22070817
0.911954893,0.991096154
0.547094644,0.640098489
0.975166031,1.093269307
0.877572982,1.352865987
0.938654165,1.042601009
0.911022298,1.212258625
0.861763887,0.946160446
0.406718342,0.533845303
0.948560704,0.879352914
0.728353566,0.769023866
0.984962712,1.339979591
1.093676307,1.165891323
0.369189976,0.293972334
0.607750049,0.76816513
0.935122847,1.075742039
1.035969788,0.892501456
0.479533184,0.419333745
0.603320943,0.549861711
0.575635791,0.778378753
0.590916292,0.633492119
1.401149154,1.287234237
0.933877863,1.072563916
0.668376236,0.983176679
0.795200647,0.402224242
0.889569876,0.810186256
0.787773493,1.257892913
1.184484466,1.137593575
1.328758898,1.416631851
0.803799249,0.810396763
1.127683145,1.047814023
1.122228823,1.495740858
1.557862992,1.406686914
1.636967852,1.047740738
0.901174118,0.951886726
0.778038224,1.009338672
1.420046662,1.46514448
1.978324891,2.043098025
0.883014007,0.371702017
1.062894363,1.027875007
0.68902455,0.755399498
0.970723778,1.31163522
1.363473916,1.224068805
1.26103533,1.219832292
0.974052272,1.073428168
1.714365061,1.308348454
0.222988961,0.70615372
1.174307828,1.207428338
1.238156558,1.075681
1.014044457,0.888218162
1.249538881,1.303956706
0.821895028,1.069313236
0.84756004,0.648452596
1.209855235,1.091994417
0.770400028,0.818553108
0.83208674,0.997108059
0.849436221,0.795594735
1.371925912,0.960321144
1.06793565,1.014298734
1.308636821,1.142288896
1.205156419,1.220808589
1.110163086,1.342883955
1.123688996,0.525697345
1.09062855,0.904516472
1.241167766,0.832841877
0.800150557,0.910881165
1.106862428,1.432332428
1.39425933,0.805714769
0.860643756,1.008665748
1.217558767,0.920163782
0.866162095,0.847804517
0.584753967,1.120769975
1.211512691,1.248437471
1.410953788,1.570270637
0.707256931,0.202445117
0.956819246,0.95626605
1.357916727,1.045270728
0.455743071,0.791058125
0.750398639,0.662691875
1.197729863,1.11465818
1.001940468,1.142749091
1.160247963,1.01770332
1.487447389,1.525801874
1.284061686,1.320414547
0.69526894,0.801023651
1.16805812,1.23245824
1.459649396,1.123635487
0.814051803,0.865568363
0.885909044,0.736485282
0.807917182,0.864691933
0.969960539,1.351328928
1.217459674,1.559606497
1.109884855,0.907981604
1.512888171,1.120793609
0.67499542,0.760306121
1.080278062,0.946267147
1.125409098,1.279860682
0.802222974,0.962354818
1.251268365,0.894624504
0.729728938,0.726098098
0.842355144,0.825106636
1.372516642,1.327019959
1.049834232,0.8766474
1.280842255,0.946217604
0.673381161,0.810646861
0.918182516,0.960463243
1.56650166,1.583012306
1.325456542,1.522217815
0.795350656,0.630039064
1.224494835,1.201831022
0.946616363,0.963433604
0.989475418,0.819578033
0.886464326,1.230260742
1.207168896,0.887833512
1.340385459,1.132691976
0.815722838,1.284093599
0.579365429,0.814207295
0.939210429,1.231608103
0.578585084,0.514148486
0.774012862,0.799897421
1.316511002,1.612478573
0.524969634,1.066243939
0.678618861,1.244781794
1.255376593,1.170351842
1.361821791,1.170258
0.542087693,1.138134836
1.10086968,1.506769704
1.168565907,1.147226939
0.603945933,0.423803035
0.968588777,1.504129431
0.483330875,0.778706664
0.795617816,1.338724666
0.614517756,0.333321613
0.724120859,0.967143241
1.547458291,1.441344123
0.563718942,0.717201659
0.716219535,0.545921393
1.097610254,1.303216913
1.496907295,1.629096138
1.041106323,1.387341218
1.193523436,0.752502025
0.860597813,1.046439139
0.727679905,0.73025837
0.851379325,0.814048322
1.340250925,1.329388555
0.815865682,0.792883994
0.837836689,1.220447806
1.298407289,1.802314892
1.216694602,0.863910377
0.786785162,0.905172715
1.681753529,1.349557368
1.540845301,1.609707671
0.601040687,0.919596998
0.277672062,0.613113352
0.928138107,0.644290573
0.939032837,0.883794666
1.419401837,1.355019315
1.227258273,1.23897072
1.672012206,1.687025407
0.722302916,0.618763974
0.70082278,0.916145372
1.096159053,0.968000498
1.527653756,1.339700735
0.72245935,0.986551762
1.426378796,0.959498874
1.480475962,1.550885563
1.354552044,0.860680607
1.195188448,0.886336033
1.197908118,1.26309986
0.850449345,0.856742697
0.824985852,0.858320074
1.351619073,1.303108323
1.027792465,0.689493708
0.671582735,0.826012924
1.33944422,1.364622477
1.041487703,0.907545432
1.022533775,0.946918081
1.144050681,1.138835938
1.112661514,1.33634119
0.819515173,1.418931269
0.618457362,0.996641565
0.865413678,0.955803675
1.27657847,0.872776178
1.167406834,1.369707898
0.89560285,0.756003795
1.205096391,0.872065042
0.518039953,1.031296311
0.866273147,0.897741119
1.128495816,1.141627345
0.834555012,0.725080311
0.895175497,1.116240884
1.316521875,0.554766667
0.984772999,0.642809428
1.607950502,1.623072879
1.543657486,1.745311493
1.255204266,1.261964547
1.244312346,1.084890027
0.816597102,0.510551733
1.065340196,1.687883198
0.863697766,0.554150741
1.048484881,1.413809852
0.775811829,0.656410624
0.746933461,0.974206233
0.875028857,0.770248153
1.614381763,1.396871762
0.950587634,0.877858258
1.031329057,1.048781116
0.846701343,0.461890881
1.154867306,0.860353761
1.066294112,1.036961499
1.129413839,0.885629726
0.993112968,1.082406276
1.266783832,1.425456616
1.286577315,1.181343334
1.26234933,1.269008117
0.767716167,0.919623134
1.110749211,0.869968309
1.169012753,1.754840361
1.640784512,1.197645637
1.292278025,1.205314403
1.491592348,1.203766899
1.137017351,1.256430035
0.746783908,0.550246623
0.711168835,1.446349319
1.411626288,1.492519824
1.118973823,1.384308941
0.259225929,0.531695181
0.891620316,1.141095417
1.083812099,1.289651401
1.142310553,0.967620914
1.070003129,1.022836307
0.803553669,0.704593447
1.083305767,0.960658742
0.884468358,0.95069219
1.449724761,1.439177496
1.065607545,0.901526829
0.953375327,1.080108784
0.821295615,1.103414645
1.217810464,1.732469029
1.091118645,0.881028904
1.121142531,0.77863178
1.321826049,0.901510453
0.722772582,0.842984856
1.376716717,1.224760971
1.103612937,1.388720711
1.389510933,1.107295834
1.01431991,0.912807499
0.423859812,0.637140947
1.277519154,1.267270865
1.323204883,1.277145073
0.809784389,1.229747112
1.075476388,0.518333825
1.656590859,1.620459797
0.917769143,1.109718153
0.803182794,0.720791422
0.924803292,0.991367493
1.102723325,1.008743122
0.927559068,0.557034714
0.322430457,0.630016503
1.152749826,0.68588608
0.783818349,1.08172071
0.861888406,1.863680086
0.624285282,0.871193024
1.119191601,1.091663335
1.122749124,1.539216486
0.935587629,0.836467155
0.339273954,0.95995109
0.928488857,0.431074424
1.277850153,0.953224238
1.315889636,1.433862577
1.452724812,1.668065185
1.479061911,1.507646918
0.964043964,1.102752632
0.808669935,0.782079829
1.602799661,1.515227193
1.072270859,1.32550975
0.790012557,0.846048406
0.943311548,1.220032217
1.983033031,1.995731464
1.604858565,1.19867789
1.01783998,0.903989281
1.200940044,0.65907708
1.126239986,1.141730466
1.387878903,1.331660721
1.262208829,1.126199095
0.851857069,0.822594829
0.893884753,0.962856072
2.099981919,2.312604175
0.976528297,1.060795986
0.874439067,0.441995461
0.864791234,1.022721157
1.006519751,1.254772421
1.207378047,0.952233696
1.114186193,1.014822682
0.833691585,0.825662835
1.155177887,1.323090738
1.541088591,1.662788674
0.888854693,1.144597955
1.500364524,1.027018236
0.997788518,0.988129214
0.911894679,0.73221044
0.575693532,0.919523286
1.084900561,0.863603011
0.795193337,1.022081617
1.052335591,1.472228083
0.795573084,1.037839303
1.162596276,0.935309297
0.775589401,1.098579496
1.277844629,1.055522011
0.684618012,0.937216321
1.070167364,1.145386661
0.782051155,1.086277742
0.78207314,0.807330598
1.129778914,1.232147118
0.949574466,0.68482362
1.121520207,1.336454144
1.099641698,1.153289951
1.191154868,1.267812866
1.237320993,1.336227932
0.989120479,0.90615695
0.393255703,0.548166199
1.187288737,1.212513732
1.281100386,0.929352412
1.599300537,1.59545615
1.368190161,1.26109112
1.299073577,0.934603804
1.068981961,1.024269036
1.304389086,1.182533493
0.957711385,1.423491934
1.308840985,1.18248254
1.366749698,1.272073364
1.34199151,1.17205733
1.153599792,1.120077899
1.38291658,1.485587704
0.890577704,1.174253393
1.003992975,0.989165507
1.123772874,0.942213918
0.74251005,0.841219254
1.04074386,1.059301877
1.303315012,1.006908218
0.637824156,0.611897095
1.432379661,1.176443301
0.945998852,1.255712816
1.300040327,1.309718408
0.824758986,0.507523903
1.065966345,1.231413511
0.444448275,0.817913318
0.653839063,0.539296904
1.02996106,1.099063141
0.972358626,1.031241128
1.421930397,1.128682278
0.584608534,0.853808452
1.061523989,0.688669507
0.952711914,1.058877909
1.418199112,1.027843637
0.959203836,0.625652954
1.145735788,0.914275646
1.183366587,1.218187185
0.737347177,0.495812101
1.28427869,1.025708723
0.798712635,0.997482444
1.532541453,1.287590646
1.663506797,1.346610942
1.220015908,1.237017541
0.896341551,0.973702562
0.660755114,1.158360258
1.099846733,1.071555877
0.875399096,0.877501468
1.656710361,1.526320759
1.398680637,1.166494169
0.734237233,0.69298202
1.127061281,1.251633986
1.334630536,0.783741099
1.019102864,1.001932224
0.956648939,0.961963109
1.135868843,0.570454699
1.038587862,0.967870912
1.636084869,1.365699648
1.117165449,1.372634151
0.915441066,0.97998431
0.919480982,1.096921224
1.185361155,1.058635158
0.932875547,1.448054233
1.176152528,1.090318216
1.293399493,1.196996376
0.676663469,0.851535547
0.988179102,0.771451558
0.84986032,1.201110163
1.480715317,0.992875656
1.211863656,1.086280651
0.208700575,0.965237749
0.276250465,0.223941612
0.668704084,0.446589201
0.731577105,0.996320699
0.710192404,0.727643315
1.311758401,0.918603533
1.891085893,1.770518058
1.076881771,1.028831661
1.383478484,0.98109877
0.92405066,0.226900542
0.733617846,0.836718037
0.877640626,0.926325588
0.762422709,1.17997171
0.677805816,0.911618874
0.743544,0.691814358
1.267794327,1.513808242
0.999733471,0.855859116
1.239607342,1.16596672
0.808154356,0.821122069
0.809958236,1.182612254
1.824969172,0.644446255
0.886496913,0.672499141
1.528454858,1.620026028
1.211354454,0.999805259
1.322432155,1.242280843
0.660994177,1.121120555
1.227660298,0.816778618
1.166016437,1.421437306
1.424984105,1.617621921
1.526069304,1.099422742
1.240070256,0.893188423
1.159875465,1.180676151
1.005607009,1.024263375
1.47242665,1.425036017
0.751527603,0.83431325
0.945246255,1.115880257
1.149774873,1.442404296
1.49214588,1.327495212
0.983224051,0.97222013
0.832855428,0.493530617
0.670133819,1.04261477
1.008647814,0.831563141
1.475991839,1.504798733
1.640228844,1.430247709
0.970562153,1.43028997
0.742220393,0.561194282
0.359739194,1.30057829
0.9634196,0.33278936
1.37888922,1.397371037
1.549546831,1.639327862
0.55714373,0.5235968
1.651469324,1.734288934
1.167720634,0.910168487
0.719321574,0.794223258
1.608474951,1.464163536
0.933343348,0.91923743
0.840572146,0.731262482
1.102866316,1.264560219
0.666041822,0.71330506
1.092217286,1.152591637
1.333484688,1.065977687
1.855338721,2.044908064
1.034141017,0.902559688
0.794555221,0.508215067
1.172772551,1.172783037
1.106924991,0.894021963
0.805696931,0.968257468
0.896944685,1.017207531
0.947447365,0.979510727
0.806072535,0.933085065
0.978645008,0.943857638
0.907585988,0.781783958
0.574506349,0.592167631
0.973788172,0.727236358
0.753775715,0.636697889
0.678287527,0.996158397
0.992232314,0.62113156
1.003563033,0.480632579
0.961851347,1.458539159
1.290047184,1.243929081
1.097468319,1.324237392
1.237586186,1.592969784
1.30734475,1.631914406
0.90900087,0.876527103
0.876843492,0.763925717
0.702210602,1.224218311
0.524054944,0.542173243
0.884330746,1.436581557
0.776286473,1.051785222
0.413330481,0.533058657
0.902033659,0.823627639
1.065063308,0.863525001
0.84969382,1.018474036
0.665884543,0.574786247
0.740724842,0.691748042
0.853553336,1.294959488
1.041166642,1.026538634
0.741117303,0.318652364
0.808157176,1.643067843
1.623624551,1.748927293
1.247343177,1.388588008
1.279355142,1.43410982
0.966653074,1.205142118
0.988773074,1.126476777
0.886206073,0.857191387
1.101897096,0.976598957
0.428637628,0.500218479
0.824904832,0.506895045
0.902219677,0.671650597
0.874538505,1.153670554
1.07512057,1.283614985
0.544723373,0.509949135
0.965547455,1.078020561
0.63228813,1.152107553
0.807232432,0.872748442
1.195077318,0.858276442
1.297255461,1.529488906
1.447728441,1.471808184
0.946119541,0.966809308
0.346684215,0.790833133
0.808080105,0.980853593
0.82134771,0.845076723
1.185699445,1.128403835
1.492614812,1.32786877
1.149452753,1.172488654
1.268864633,0.689284755
0.975850277,0.885989409
0.821767143,0.738738624
1.020452076,0.874094292
1.142560434,1.126458068
0.88887119,1.06758898
0.938886595,0.765488172
2.09298536,2.050086698
1.227884134,1.380479671
0.476843754,0.3769727
1.563830407,1.102889937
1.000490257,1.16156461
1.443649865,0.841981103
1.492767924,1.817276404
0.393385834,0.864830189
0.882825182,0.717464714
1.2564001,1.414065258
1.030353214,0.601917869
0.893232873,0.849671552
1.23130925,1.185262951
0.213927565,0.258449594
0.930379142,0.806273347
0.6894799,0.680028578
1.1298795,1.330981363
1.124340789,1.153249466
0.745222356,0.951324656
1.036142482,1.144756589
0.389021691,0.248616019
0.645011757,0.425059959
1.345303806,0.898619446
0.801534309,0.474115006
0.926095305,1.225476407
1.413162922,1.034173791
1.211773532,0.607400696
1.221161279,1.272578644
1.272360065,0.848925212
0.667217814,1.22675694
1.131221657,0.973503853
1.144776832,0.843951087
1.052819843,0.695489057
1.394371732,1.107181635
1.039347048,1.028035157
1.754791594,1.193955017
0.673890419,0.761640315
0.937203957,1.066088946
0.7952616,0.732512959
0.698324828,0.444013612
0.573486488,0.792022723
0.974860773,1.42719153
1.175281207,0.855736897
0.690914182,0.738344601
0.860595594,1.455705614
1.049637637,0.97953194
0.942529837,0.89415691
0.671585959,0.462101648
1.018751432,1.381284301
1.722325059,1.835844119
1.357815508,1.563695925
0.911394345,0.775304852
0.842161963,0.895261744
1.010980762,0.564645962
0.931666088,1.028125087
1.152231043,0.442589417
1.000266464,1.213718573
0.611788785,0.964743893
1.077642713,0.81346642
0.981405493,1.210373038
0.737114701,1.175522315
0.957418093,1.040264291
1.667535719,1.846117097
1.064347841,1.147890082
1.163221885,1.04691486
1.658846109,1.689466171
0.536445506,0.792773161
0.723406432,1.082678678
1.283252979,1.513478972
0.853918461,1.021258571
1.007100462,1.18075699
0.983011578,1.430110274
0.748471333,0.561908753
0.743170787,1.203209576
1.156946014,1.236702355
0.869856664,1.032886308
0.690116737,0.73108359
0.460461663,1.253111222
1.319123775,1.253312011
1.471057893,1.535558813
1.103568958,1.560046583
1.201604554,1.157235845
0.977030433,0.743476599
1.093733937,1.092587706
0.73303388,0.966120295
0.981638053,0.995976215
0.917910436,0.71805509
1.201826648,1.282221687
1.429188763,1.232248784
1.269304666,1.472825155
0.766238515,1.026534985
0.662866114,0.972146702
1.323995211,1.011564839
0.857935038,1.086013431
1.278412129,1.152504307
1.123630735,1.02775471
0.905340651,1.10713971
1.498767173,1.191453147
1.365467636,1.533610695
1.008054607,0.737834222
1.10847545,1.740336402
0.741240692,0.58612297
0.833281613,0.719041416
1.292344109,0.934316333
1.122420699,1.220752182
0.90770395,0.684576442
1.558212807,0.744370418
1.071208742,0.804143823
0.842149398,0.782930095
1.570123425,0.881595809
0.858836058,1.347373567
0.574328149,0.583009593
1.315622258,1.068742084
1.097902917,1.266103843
1.156927631,1.467947128
1.19284922,1.135064701
0.750677159,0.417348745
1.673233908,1.617826534
0.857648544,0.881610344
0.750937061,0.87801022
1.018220693,1.045336793
1.639957665,1.432287488
1.178772671,0.963330143
0.989516105,1.130780581
1.244147068,2.085729495
0.897712178,0.399926672
1.358214458,1.75310464
1.291722443,1.477618741
0.698140952,0.716195719
1.155671592,1.083347023
0.944056415,0.910686034
0.981029558,1.162601258
0.949677374,1.148893335
0.675550437,0.406488692
0.796821686,1.094034129
0.985896458,0.916926247
1.358033096,0.902956798
1.57222713,1.473577794
1.177497141,1.007485427
0.849686434,0.357447537
1.360554044,1.367428529
1.235246117,1.288362711
0.431905838,0.925141123
1.098555879,1.204181045
0.756300423,0.823823419
1.018294865,1.117697933
1.161858898,1.115649571
1.66988697,1.85478591
1.120669159,1.025854011
0.87855101,1.051374724
1.525896926,1.809166667
0.578107843,0.580538796
0.617919196,1.262295196
0.740110668,0.704143623
1.559878175,1.427779572
1.393441787,1.57778143
0.86904695,0.980258692
1.16815753,0.997908439
0.507765539,0.835455659
0.503202219,0.448250998
1.122838284,1.488879891
